Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Callsign,Mission Type,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target ID,Target Country,Target City,Target Type,Target Industry,Target Priority,Target Latitude,Target Longitude,Altitude (Hundreds of Feet),Airborne Aircraft,Attacking Aircraft,Bombing Aircraft,Aircraft Returned,Aircraft Failed,Aircraft Damaged,Aircraft Lost,High Explosives,High Explosives Type,High Explosives Weight (Pounds),High Explosives Weight (Tons),Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight (Pounds),Incendiary Devices Weight (Tons),Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight (Pounds),Fragmentation Devices Weight (Tons),Total Weight (Pounds),Total Weight (Tons),Time Over Target,Bomb Damage Assessment,Source ID
696,1943-08-17,ETO,,,,B17,,,,,,,26798,FRANCE,MARSEILLES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.28,5.37,210.0,,,,,,,,,,,,,,,,,,,17.0,,17.0,,,95510.0
697,1943-08-17,ETO,,,,B17,,,,,,,26798,FRANCE,MARSEILLES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.28,5.37,210.0,,,,,,,,,,,,,,,,,,,17.0,,17.0,,,95512.0
698,1943-08-17,ETO,,,,B17,,,,,,,26798,FRANCE,MARSEILLES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.28,5.37,210.0,,,,,,,,,,,,,,,,,,,20.0,,20.0,,,95519.0
699,1943-08-17,ETO,,,,B17,,,,,,,26798,FRANCE,MARSEILLES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.28,5.37,210.0,,,,,,,,,,,,,,,,,,,17.0,,17.0,,,95520.0
700,1943-08-17,ETO,,,,B17,,,,,,,26798,FRANCE,MARSEILLES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.28,5.37,210.0,,,,,,,,,,,,,,,,,,,17.0,,17.0,,,197653.0
705,1944-07-29,ETO,,,,B24,,,,,,,23654,FRANCE,LAON,,AIR FIELDS AND AIRDROMES,1,49.57,3.63,225.0,10.0,10.0,10.0,,,,,,,,30.0,,,,,,,,,,30.0,,,106401.0
706,1944-07-29,ETO,,,,B24,,,,,,,23654,FRANCE,LAON,,AIR FIELDS AND AIRDROMES,1,49.57,3.63,225.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,106402.0
707,1944-07-29,ETO,,,,B24,,,,,,,23654,FRANCE,LAON,,AIR FIELDS AND AIRDROMES,1,49.57,3.63,225.0,10.0,10.0,10.0,,,,,,,,30.0,,,,,,,,,,30.0,,,209585.0
708,1944-07-29,ETO,,,,B24,,,,,,,23654,FRANCE,LAON,,AIR FIELDS AND AIRDROMES,1,49.57,3.63,225.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,209586.0
709,1944-07-29,ETO,,,,B24,,,,,,,23654,FRANCE,LAON,,AIR FIELDS AND AIRDROMES,1,49.57,3.63,225.0,10.0,10.0,10.0,,,,,,,,30.0,,,,,,,,,,30.0,,,209594.0
710,1944-07-29,ETO,,,,B24,,,,,,,23654,FRANCE,LAON,,AIR FIELDS AND AIRDROMES,1,49.57,3.63,225.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,209595.0
715,1944-07-29,ETO,,,,B24,,,,,,,23654,FRANCE,LAON,,AIR FIELDS AND AIRDROMES,1,49.57,3.63,217.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,106403.0
716,1944-07-29,ETO,,,,B24,,,,,,,23654,FRANCE,LAON,,AIR FIELDS AND AIRDROMES,1,49.57,3.63,217.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,209587.0
717,1944-07-29,ETO,,,,B24,,,,,,,23654,FRANCE,LAON,,AIR FIELDS AND AIRDROMES,1,49.57,3.63,217.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,209596.0
720,1944-07-29,ETO,,,,B24,,,,,,,21073,FRANCE,JUZENNECOURT,AIR FIELD,AIR FIELDS AND AIRDROMES,1,48.18,4.88,213.0,12.0,12.0,12.0,,,,,,,,24.0,,,,8.0,,,,,,32.0,,,106393.0
721,1944-07-29,ETO,,,,B24,,,,,,,21073,FRANCE,JUZENNECOURT,AIR FIELD,AIR FIELDS AND AIRDROMES,1,48.18,4.88,213.0,12.0,12.0,12.0,,,,,,,,24.0,,,,8.0,,,,,,32.0,,,209580.0
722,1944-07-29,ETO,,,,B24,,,,,,,21073,FRANCE,JUZENNECOURT,AIR FIELD,AIR FIELDS AND AIRDROMES,1,48.18,4.88,213.0,12.0,12.0,12.0,,,,,,,,24.0,,,,8.0,,,,,,32.0,,,209590.0
723,1944-07-29,ETO,,,,B24,,,,,,,21073,FRANCE,JUZENNECOURT,AIR FIELD,AIR FIELDS AND AIRDROMES,1,48.18,4.88,210.0,15.0,15.0,15.0,,,,,,,,41.0,,,,,,,,,,41.0,,,106394.0
724,1944-07-29,ETO,,,,B24,,,,,,,21073,FRANCE,JUZENNECOURT,AIR FIELD,AIR FIELDS AND AIRDROMES,1,48.18,4.88,210.0,15.0,15.0,15.0,,,,,,,,41.0,,,,,,,,,,41.0,,,209581.0
725,1944-07-29,ETO,,,,B24,,,,,,,21073,FRANCE,JUZENNECOURT,AIR FIELD,AIR FIELDS AND AIRDROMES,1,48.18,4.88,210.0,15.0,15.0,15.0,,,,,,,,41.0,,,,,,,,,,41.0,,,209591.0
726,1944-07-29,ETO,,,,B24,,,,,,,21073,FRANCE,JUZENNECOURT,AIR FIELD,AIR FIELDS AND AIRDROMES,1,48.18,4.88,198.0,11.0,11.0,11.0,,,,,,,,3.0,,,,,,,,,,3.0,,,106396.0
727,1944-07-29,ETO,,,,B24,,,,,,,21073,FRANCE,JUZENNECOURT,AIR FIELD,AIR FIELDS AND AIRDROMES,1,48.18,4.88,198.0,11.0,11.0,11.0,,,,,,,,3.0,,,,,,,,,,3.0,,,209583.0
728,1944-07-29,ETO,,,,B24,,,,,,,21073,FRANCE,JUZENNECOURT,AIR FIELD,AIR FIELDS AND AIRDROMES,1,48.18,4.88,198.0,11.0,11.0,11.0,,,,,,,,3.0,,,,,,,,,,3.0,,,209593.0
747,1944-07-29,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,14402,FRANCE,FORET DE NIEPPE,CITY AREA,CITIES TOWNS AND URBAN AREAS,,50.67,2.57,,63.0,63.0,63.0,,,,,,,,272.0,,,,,,,,,,272.0,,,295677.0
748,1944-07-29,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,14402,FRANCE,FORET DE NIEPPE,CITY AREA,CITIES TOWNS AND URBAN AREAS,,50.67,2.57,,10.0,10.0,10.0,,,,,,,,10.0,,,,,,,,,,10.0,,,295678.0
749,1944-07-29,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,20889,FRANCE,JOIGNY,LOCOMOTIVE SHEDS,R.R. MANUFACTURING WORKS AND ROUNDHOUSES,,47.98,3.38,,,,,,,,,,,,28.0,,,,,,,,,,28.0,,,106398.0
750,1944-07-29,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,20889,FRANCE,JOIGNY,LOCOMOTIVE SHEDS,R.R. MANUFACTURING WORKS AND ROUNDHOUSES,,47.98,3.38,,,,,,,,,,,,38.0,,,,,,,,,,38.0,,,106399.0
751,1944-07-29,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,20889,FRANCE,JOIGNY,LOCOMOTIVE SHEDS,R.R. MANUFACTURING WORKS AND ROUNDHOUSES,,47.98,3.38,,25.0,25.0,25.0,,,,,,,,95.0,,,,,,,,,,95.0,,,106400.0
752,1944-07-29,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,20889,FRANCE,JOIGNY,LOCOMOTIVE SHEDS,R.R. MANUFACTURING WORKS AND ROUNDHOUSES,,47.98,3.38,,,,,,,,,,,,28.0,,,,,,,,,,28.0,,,209599.0
753,1944-07-29,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,20889,FRANCE,JOIGNY,LOCOMOTIVE SHEDS,R.R. MANUFACTURING WORKS AND ROUNDHOUSES,,47.98,3.38,,,,,,,,,,,,38.0,,,,,,,,,,38.0,,,209600.0
754,1944-07-29,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,20889,FRANCE,JOIGNY,LOCOMOTIVE SHEDS,R.R. MANUFACTURING WORKS AND ROUNDHOUSES,,47.98,3.38,,25.0,25.0,25.0,,,,,,,,95.0,,,,,,,,,,95.0,,,209601.0
755,1944-07-29,ETO,,,,B24,,,,,,,21073,FRANCE,JUZENNECOURT,AIR FIELD,AIR FIELDS AND AIRDROMES,1,48.18,4.88,,1.0,1.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,3.0,,,106392.0
756,1944-07-29,ETO,,,,B24,,,,,,,21073,FRANCE,JUZENNECOURT,AIR FIELD,AIR FIELDS AND AIRDROMES,0,48.18,4.88,,,,,,,,,,,,25.0,,,,,,,,,,25.0,,,106395.0
757,1944-07-29,ETO,,,,B24,,,,,,,21073,FRANCE,JUZENNECOURT,AIR FIELD,AIR FIELDS AND AIRDROMES,1,48.18,4.88,,1.0,1.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,3.0,,,209579.0
758,1944-07-29,ETO,,,,B24,,,,,,,21073,FRANCE,JUZENNECOURT,AIR FIELD,AIR FIELDS AND AIRDROMES,0,48.18,4.88,,,,,,,,,,,,25.0,,,,,,,,,,25.0,,,209582.0
759,1944-07-29,ETO,,,,B24,,,,,,,21073,FRANCE,JUZENNECOURT,AIR FIELD,AIR FIELDS AND AIRDROMES,1,48.18,4.88,,1.0,1.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,3.0,,,209589.0
760,1944-07-29,ETO,,,,B24,,,,,,,21073,FRANCE,JUZENNECOURT,AIR FIELD,AIR FIELDS AND AIRDROMES,0,48.18,4.88,,,,,,,,,,,,25.0,,,,,,,,,,25.0,,,209592.0
761,1944-07-29,ETO,,,,B24,,,,,,,23654,FRANCE,LAON,,AIR FIELDS AND AIRDROMES,1,49.57,3.63,,3.0,3.0,3.0,,,,,,,,5.0,,,,,,,,,,5.0,,,106404.0
762,1944-07-29,ETO,,,,B24,,,,,,,23654,FRANCE,LAON,,AIR FIELDS AND AIRDROMES,1,49.57,3.63,,3.0,3.0,3.0,,,,,,,,5.0,,,,,,,,,,5.0,,,209588.0
763,1944-07-29,ETO,,,,B24,,,,,,,23654,FRANCE,LAON,,AIR FIELDS AND AIRDROMES,1,49.57,3.63,,3.0,3.0,3.0,,,,,,,,5.0,,,,,,,,,,5.0,,,209597.0
901,1943-08-17,ETO,,,,B17,,,,,,,26798,FRANCE,MARSEILLES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.28,5.37,210.0,,,,,,,,,,,,,,,,,,,17.0,,17.0,,,197655.0
902,1943-08-17,ETO,,,,B17,,,,,,,26798,FRANCE,MARSEILLES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.28,5.37,210.0,,,,,,,,,,,,,,,,,,,20.0,,20.0,,,197662.0
903,1943-08-17,ETO,,,,B17,,,,,,,26798,FRANCE,MARSEILLES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.28,5.37,210.0,,,,,,,,,,,,,,,,,,,17.0,,17.0,,,197663.0
904,1943-08-17,ETO,,,,B17,,,,,,,26798,FRANCE,MARSEILLES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.28,5.37,210.0,,,,,,,,,,,,,,,,,,,17.0,,17.0,,,197672.0
905,1943-08-17,ETO,,,,B17,,,,,,,26798,FRANCE,MARSEILLES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.28,5.37,210.0,,,,,,,,,,,,,,,,,,,17.0,,17.0,,,197674.0
906,1943-08-17,ETO,,,,B17,,,,,,,26798,FRANCE,MARSEILLES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.28,5.37,210.0,,,,,,,,,,,,,,,,,,,20.0,,20.0,,,197681.0
907,1943-08-17,ETO,,,,B17,,,,,,,26798,FRANCE,MARSEILLES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.28,5.37,210.0,,,,,,,,,,,,,,,,,,,17.0,,17.0,,,197682.0
912,1943-08-17,ETO,,,,B17,,,,,,,1063,FRANCE,AMIENS,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.9,2.3,200.0,,,,,,,,,,,54.0,,,,,,,,,,54.0,,,95525.0
913,1943-08-17,ETO,,,,B17,,,,,,,1063,FRANCE,AMIENS,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.9,2.3,200.0,,,,,,,,,,,54.0,,,,,,,,,,54.0,,,197668.0
914,1943-08-17,ETO,,,,B17,,,,,,,1063,FRANCE,AMIENS,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.9,2.3,200.0,,,,,,,,,,,54.0,,,,,,,,,,54.0,,,197688.0
939,1943-08-17,ETO,,,,B26,,,,,,,6346,FRANCE,BRYAS,,AIR FIELDS AND AIRDROMES,1,50.4,2.38,110.0,,,,,,,,,,,29.0,,,,,,,,,,29.0,,,95508.0
940,1943-08-17,ETO,,,,B26,,,,,,,6346,FRANCE,BRYAS,,AIR FIELDS AND AIRDROMES,1,50.4,2.38,110.0,,,,,,,,,,,29.0,,,,,,,,,,29.0,,,197670.0
946,1943-08-17,ETO,,,,B26,,,,,,,34252,FRANCE,POIX,A D,AIR FIELDS AND AIRDROMES,1,49.78,1.98,110.0,,,,,,,,,,,35.0,,,,,,,,,,35.0,,,95509.0
947,1943-08-17,ETO,,,,B26,,,,,,,34252,FRANCE,POIX,A D,AIR FIELDS AND AIRDROMES,1,49.78,1.98,110.0,,,,,,,,,,,35.0,,,,,,,,,,35.0,,,197671.0
1055,1944-07-30,ETO,USA,9 AF,,B26,,,,,,,24637,FRANCE,LES LOGES,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,48.71,0.91,130.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,106447.0
1056,1944-07-30,ETO,USA,9 AF,,B26,,,,,,,24637,FRANCE,LES LOGES,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,48.71,0.91,130.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,170095.0
1057,1944-07-30,ETO,USA,9 AF,,B26,,,,,,,24637,FRANCE,LES LOGES,CITY AREA,CITIES TOWNS AND URBAN AREAS,,48.71,0.91,115.0,,,,,,,,,,,,,,,,,,,38.0,,38.0,,,106446.0
1058,1944-07-30,ETO,USA,9 AF,,B26,,,,,,,24637,FRANCE,LES LOGES,CITY AREA,CITIES TOWNS AND URBAN AREAS,,48.71,0.91,115.0,,,,,,,,,,,,,,,,,,,38.0,,38.0,,,106452.0
1059,1944-07-30,ETO,USA,9 AF,,B26,,,,,,,24637,FRANCE,LES LOGES,CITY AREA,CITIES TOWNS AND URBAN AREAS,,48.71,0.91,115.0,,,,,,,,,,,,,,,,,,,38.0,,38.0,,,170100.0
1060,1944-07-30,ETO,USA,9 AF,,B26,,,,,,,24637,FRANCE,LES LOGES,CITY AREA,CITIES TOWNS AND URBAN AREAS,,48.71,0.91,115.0,,,,,,,,,,,,,,,,,,,38.0,,38.0,,,170101.0
1061,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.08,0.82,155.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,106413.0
1062,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.08,0.82,155.0,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,106422.0
1063,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.08,0.82,155.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,170092.0
1064,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.08,0.82,155.0,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,209609.0
1065,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.08,0.82,155.0,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,209625.0
1066,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.08,0.82,130.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,106412.0
1067,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.08,0.82,130.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,106414.0
1068,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TROOP CONCENTRATIONS,,49.08,0.82,130.0,,,,,,,,,,,29.0,,,,,,,,,,29.0,,,106433.0
1069,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.08,0.82,130.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,170091.0
1070,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.08,0.82,130.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,170093.0
1071,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TROOP CONCENTRATIONS,,49.08,0.82,130.0,,,,,,,,,,,29.0,,,,,,,,,,29.0,,,209636.0
1072,1944-07-30,ETO,,,,B26,,,,,,,33119,FRANCE,PAS DE CALAIS,,V - WEAPON LAUNCHING SITES,,50.5,2.33,127.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,106435.0
1073,1944-07-30,ETO,,,,B26,,,,,,,33119,FRANCE,PAS DE CALAIS,,V - WEAPON LAUNCHING SITES,,50.5,2.33,127.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,209623.0
1074,1944-07-30,ETO,,,,B26,,,,,,,33119,FRANCE,PAS DE CALAIS,,V - WEAPON LAUNCHING SITES,,50.5,2.33,127.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,209638.0
1075,1944-07-30,ETO,,,,B26,,,,,,,41324,FRANCE,ST MARTIN DES BIEN,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.02,0.4,127.0,,,,,,,,,,,32.0,,,,,,,,,,32.0,,,106449.0
1076,1944-07-30,ETO,,,,B26,,,,,,,41324,FRANCE,ST MARTIN DES BIEN,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.02,0.4,127.0,,,,,,,,,,,32.0,,,,,,,,,,32.0,,,170097.0
1077,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.08,0.82,126.0,,,,,,,,,,,,,,,,,,,56.0,,56.0,,,106415.0
1078,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.08,0.82,126.0,,,,,,,,,,,,,,,,,,,56.0,,56.0,,,170094.0
1079,1944-07-30,ETO,,,,B26,,,,,,,41441,FRANCE,ST PIERRE DU FRESNE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.03,0.77,126.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,106450.0
1080,1944-07-30,ETO,,,,B26,,,,,,,41441,FRANCE,ST PIERRE DU FRESNE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.03,0.77,126.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,170098.0
1081,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.08,0.82,125.0,,,,,,,,,,,,,,,,,,,35.0,,35.0,,,106423.0
1082,1944-07-30,ETO,,,,A20,,,,,,,8238,FRANCE,CAUMONT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.08,0.82,125.0,,,,,,,,,,,,,,,,,,,26.0,,26.0,,,106428.0
1083,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TROOP CONCENTRATIONS,,49.08,0.82,125.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,106430.0
1084,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TROOP CONCENTRATIONS,,49.08,0.82,125.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,106431.0
1085,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.08,0.82,125.0,,,,,,,,,,,,,,,,,,,35.0,,35.0,,,209610.0
1086,1944-07-30,ETO,,,,A20,,,,,,,8238,FRANCE,CAUMONT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.08,0.82,125.0,,,,,,,,,,,,,,,,,,,26.0,,26.0,,,209616.0
1087,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TROOP CONCENTRATIONS,,49.08,0.82,125.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,209618.0
1088,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TROOP CONCENTRATIONS,,49.08,0.82,125.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,209619.0
1089,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.08,0.82,125.0,,,,,,,,,,,,,,,,,,,35.0,,35.0,,,209626.0
1090,1944-07-30,ETO,,,,A20,,,,,,,8238,FRANCE,CAUMONT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.08,0.82,125.0,,,,,,,,,,,,,,,,,,,26.0,,26.0,,,209631.0
1091,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TROOP CONCENTRATIONS,,49.08,0.82,125.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,209633.0
1092,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TROOP CONCENTRATIONS,,49.08,0.82,125.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,209634.0
1093,1944-07-30,ETO,,,,A20,,,,,,,33119,FRANCE,PAS DE CALAIS,,V - WEAPON LAUNCHING SITES,,50.5,2.33,125.0,,,,,,,,,,,,,,,,,,,26.0,,26.0,,,106436.0
1094,1944-07-30,ETO,,,,A20,,,,,,,33119,FRANCE,PAS DE CALAIS,,V - WEAPON LAUNCHING SITES,,50.5,2.33,125.0,,,,,,,,,,,,,,,,,,,26.0,,26.0,,,209624.0
1095,1944-07-30,ETO,,,,A20,,,,,,,33119,FRANCE,PAS DE CALAIS,,V - WEAPON LAUNCHING SITES,,50.5,2.33,125.0,,,,,,,,,,,,,,,,,,,26.0,,26.0,,,209639.0
1096,1944-07-30,ETO,,,,B26,,,,,,,41318,FRANCE,ST MARTIN D AUXIGNY,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,47.2,2.4,124.0,,,,,,,,,,,34.0,,,,,,,,,,34.0,,,106443.0
1097,1944-07-30,ETO,,,,B26,,,,,,,41318,FRANCE,ST MARTIN D AUXIGNY,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,47.2,2.4,124.0,,,,,,,,,,,34.0,,,,,,,,,,34.0,,,209614.0
1098,1944-07-30,ETO,,,,B26,,,,,,,41318,FRANCE,ST MARTIN D AUXIGNY,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,47.2,2.4,124.0,,,,,,,,,,,34.0,,,,,,,,,,34.0,,,209640.0
1099,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.08,0.82,120.0,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,106411.0
1100,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.08,0.82,120.0,,,,,,,,,,,,,,,,,,,78.0,,78.0,,,106426.0
1207,1943-08-18,ETO,,,,B26,,,,,,,25077,FRANCE,LILLE,AIRDROME,AIR FIELDS AND AIRDROMES,1,50.63,3.07,120.0,,,,,,,,,,,35.0,,,,,,,,,,35.0,,,95534.0
1208,1943-08-18,ETO,,,,B26,,,,,,,25077,FRANCE,LILLE,AIRDROME,AIR FIELDS AND AIRDROMES,1,50.63,3.07,120.0,,,,,,,,,,,35.0,,,,,,,,,,35.0,,,197696.0
1211,1943-08-18,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,5112,FRANCE,BORDEAUX,OILSTORAGE DEPOT,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS,,44.83,-0.57,,24.0,24.0,24.0,,,,,,,,149.0,,,,,,,,,,149.0,,,292846.0
1265,1943-08-19,ETO,,,,B26,,,,,,,34252,FRANCE,POIX,A D,AIR FIELDS AND AIRDROMES,1,49.78,1.98,120.0,,,,,,,,,,,43.0,,,,,,,,,,43.0,,,95553.0
1266,1943-08-19,ETO,,,,B26,,,,,,,34252,FRANCE,POIX,A D,AIR FIELDS AND AIRDROMES,1,49.78,1.98,120.0,,,,,,,,,,,43.0,,,,,,,,,,43.0,,,197721.0
1267,1943-08-19,ETO,,,,B26,,,,,,,1063,FRANCE,AMIENS,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.9,2.3,110.0,,,,,,,,,,,44.0,,,,,,,,,,44.0,,,95552.0
1268,1943-08-19,ETO,,,,B26,,,,,,,1063,FRANCE,AMIENS,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.9,2.3,110.0,,,,,,,,,,,44.0,,,,,,,,,,44.0,,,197720.0
1301,1944-07-30,ETO,,,,A20,,,,,,,8238,FRANCE,CAUMONT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.08,0.82,120.0,,,,,,,,,,,,,,,,,,,27.0,,27.0,,,106427.0
1302,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TROOP CONCENTRATIONS,,49.08,0.82,120.0,,,,,,,,,,,,,,,,,,,57.0,,57.0,,,106432.0
1303,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TROOP CONCENTRATIONS,,49.08,0.82,120.0,,,,,,,,,,,,,,,,,,,64.0,,64.0,,,106434.0
1304,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,49.08,0.82,120.0,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,170090.0
1305,1944-07-30,ETO,,,,B26,,,,,,,8238,FRANCE,CAUMONT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.08,0.82,120.0,,,,,,,,,,,,,,,,,,,78.0,,78.0,,,209629.0
