wwii_id,master_index_number,msndate,theater,naf,country_flying_mission,tgt_country_code,tgt_country,tgt_location,tgt_type,tgt_id,tgt_industry_code,tgt_industry,source_latitude,source_longitude,latitude,longitude,unit_id,mds,aircraft_name,msn_type,tgt_priority,tgt_priority_explanation,ac_attacking,altitude,altitude_feet,number_of_he,type_of_he,lbs_he,tons_of_he,number_of_ic,type_of_ic,lbs_ic,tons_of_ic,number_of_frag,type_of_frag,lbs_frag,tons_of_frag,total_lbs,total_tons,takeoff_base,takeoff_country,takeoff_latitude,takeoff_longitude,ac_lost,ac_damaged,ac_airborne,ac_dropping,time_over_target,sighting_method_code,sighting_explanation,bda,callsign,rounds_ammo,spares_return_ac,wx_fail_ac,mech_fail_ac,misc_fail_ac,target_comment,mission_comments,source,database_edit_comments,weapon_type,weapon_description
126089,205681.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,CONDE SUR NOIREAU,TACTICAL TARGET,9390.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,33,48.85,-0.55,,GB17,B17,,1,PRIMARY TARGET,31.0,140.0,,,,,36.0,,,,,,,,,,36.0,,,,,,,31.0,31.0,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126090,205844.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,CONDE SUR NOIREAU,TACTICAL TARGET,9390.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,33,48.85,-0.55,,B17,B17,,1,PRIMARY TARGET,31.0,140.0,,,,,36.0,,,,,,,,,,36.0,,,,,,,31.0,31.0,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126091,102638.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,B17,B17,,1,PRIMARY TARGET,22.0,133.0,,,,,66.0,,,,,,,,,,66.0,,,,,,,22.0,22.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126092,102640.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,B17,B17,,1,PRIMARY TARGET,34.0,133.0,,,,,51.0,,,,,,,,,,51.0,,,,,,,34.0,34.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126093,102642.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,B17,B17,,1,PRIMARY TARGET,47.0,133.0,,,,,40.0,,,,,,,,,,40.0,,,,,,,47.0,47.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126094,205642.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,GB17,B17,,1,PRIMARY TARGET,22.0,133.0,,,,,66.0,,,,,,,,,,66.0,,,,,,,22.0,22.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126095,205644.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,GB17,B17,,1,PRIMARY TARGET,34.0,133.0,,,,,51.0,,,,,,,,,,51.0,,,,,,,34.0,34.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126096,205646.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,GB17,B17,,1,PRIMARY TARGET,47.0,133.0,,,,,40.0,,,,,,,,,,40.0,,,,,,,47.0,47.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126097,205805.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,B17,B17,,1,PRIMARY TARGET,22.0,133.0,,,,,66.0,,,,,,,,,,66.0,,,,,,,22.0,22.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126098,205807.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,B17,B17,,1,PRIMARY TARGET,34.0,133.0,,,,,51.0,,,,,,,,,,51.0,,,,,,,34.0,34.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126099,205809.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,B17,B17,,1,PRIMARY TARGET,47.0,133.0,,,,,40.0,,,,,,,,,,40.0,,,,,,,47.0,47.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126100,102647.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,1672.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,35,49.33,-0.58,,B17,B17,,1,PRIMARY TARGET,22.0,133.0,,,,,41.0,,,,,,,,,,41.0,,,,,,,22.0,22.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126201,205651.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,1672.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,35,49.33,-0.58,,GB17,B17,,1,PRIMARY TARGET,22.0,133.0,,,,,41.0,,,,,,,,,,41.0,,,,,,,22.0,22.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126202,205814.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,1672.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,35,49.33,-0.58,,B17,B17,,1,PRIMARY TARGET,22.0,133.0,,,,,41.0,,,,,,,,,,41.0,,,,,,,22.0,22.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126203,102659.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,CAEN,TACTICAL TARGETS,6882.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4911,22,49.18,-0.37,,B17,B17,,1,PRIMARY TARGET,16.0,133.0,,,,,14.0,,,,,,,,,,14.0,,,,,,,16.0,16.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126204,102661.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,CAEN,TACTICAL TARGETS,6882.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4911,22,49.18,-0.37,,B17,B17,,1,PRIMARY TARGET,28.0,133.0,,,,,84.0,,,,,,,,,,84.0,,,,,,,28.0,28.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126205,205660.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,CAEN,TACTICAL TARGETS,6882.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4911,22,49.18,-0.37,,GB17,B17,,1,PRIMARY TARGET,16.0,133.0,,,,,14.0,,,,,,,,,,14.0,,,,,,,16.0,16.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126206,205662.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,CAEN,TACTICAL TARGETS,6882.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4911,22,49.18,-0.37,,GB17,B17,,1,PRIMARY TARGET,28.0,133.0,,,,,84.0,,,,,,,,,,84.0,,,,,,,28.0,28.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126207,205823.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,CAEN,TACTICAL TARGETS,6882.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4911,22,49.18,-0.37,,B17,B17,,1,PRIMARY TARGET,16.0,133.0,,,,,14.0,,,,,,,,,,14.0,,,,,,,16.0,16.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126208,205825.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,CAEN,TACTICAL TARGETS,6882.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4911,22,49.18,-0.37,,B17,B17,,1,PRIMARY TARGET,28.0,133.0,,,,,84.0,,,,,,,,,,84.0,,,,,,,28.0,28.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126209,102754.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,VER SUR MER,TACTICAL TA GET,45007.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,31,49.32,-0.52,,B17,B17,,1,PRIMARY TARGET,17.0,133.0,,,,,32.0,,,,,,,,,,32.0,,,,,,,17.0,17.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126210,102756.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,VER SUR MER,TACTICAL TA GET,45007.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,31,49.32,-0.52,,B17,B17,,1,PRIMARY TARGET,22.0,133.0,,,,,66.0,,,,,,,,,,66.0,,,,,,,22.0,22.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126211,102757.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,VER SUR MER,TACTICAL TA GET,45007.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,31,49.32,-0.52,,B17,B17,,1,PRIMARY TARGET,22.0,133.0,,,,,42.0,,,,,,,,,,42.0,,,,,,,22.0,22.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126212,205738.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,VER SUR MER,TACTICAL TA GET,45007.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,31,49.32,-0.52,,GB17,B17,,1,PRIMARY TARGET,17.0,133.0,,,,,32.0,,,,,,,,,,32.0,,,,,,,17.0,17.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126213,205740.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,VER SUR MER,TACTICAL TA GET,45007.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,31,49.32,-0.52,,GB17,B17,,1,PRIMARY TARGET,22.0,133.0,,,,,66.0,,,,,,,,,,66.0,,,,,,,22.0,22.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126214,205741.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,VER SUR MER,TACTICAL TA GET,45007.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,31,49.32,-0.52,,GB17,B17,,1,PRIMARY TARGET,22.0,133.0,,,,,42.0,,,,,,,,,,42.0,,,,,,,22.0,22.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126215,205909.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,VER SUR MER,TACTICAL TA GET,45007.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,31,49.32,-0.52,,B17,B17,,1,PRIMARY TARGET,17.0,133.0,,,,,32.0,,,,,,,,,,32.0,,,,,,,17.0,17.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126216,205911.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,VER SUR MER,TACTICAL TA GET,45007.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,31,49.32,-0.52,,B17,B17,,1,PRIMARY TARGET,22.0,133.0,,,,,66.0,,,,,,,,,,66.0,,,,,,,22.0,22.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126217,205912.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,VER SUR MER,TACTICAL TA GET,45007.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,31,49.32,-0.52,,B17,B17,,1,PRIMARY TARGET,22.0,133.0,,,,,42.0,,,,,,,,,,42.0,,,,,,,22.0,22.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126218,102635.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ALMENECHES,COASTALA DEFENCES,626.0,82.0,GUN EMPLACEMENTS,48.7,0.11666667,48.7,0.12,,B17,B17,,2,SECONDARY TARGET,9.0,,,,,,27.0,,,,,,,,,,27.0,,,,,,,9.0,9.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126219,205759.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ALMENECHES,COASTALA DEFENCES,626.0,82.0,GUN EMPLACEMENTS,48.7,0.11666667,48.7,0.12,,GB17,B17,,2,SECONDARY TARGET,9.0,,,,,,27.0,,,,,,,,,,27.0,,,,,,,9.0,9.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126220,205802.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ALMENECHES,COASTALA DEFENCES,626.0,82.0,GUN EMPLACEMENTS,48.7,0.11666667,48.7,0.12,,B17,B17,,2,SECONDARY TARGET,9.0,,,,,,27.0,,,,,,,,,,27.0,,,,,,,9.0,9.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126221,205647.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,GB24,B24,,1,PRIMARY TARGET,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126222,102643.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,B24,B24,,1,PRIMARY TARGET,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126223,205810.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,B24,B24,,1,PRIMARY TARGET,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126224,102636.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,B17,B17,,1,PRIMARY TARGET,6.0,,,,,,18.0,,,,,,,,,,18.0,,,,,,,6.0,6.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126225,102637.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,B17,B17,,1,PRIMARY TARGET,6.0,,,,,,13.0,,,,,,,,,,13.0,,,,,,,6.0,6.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126226,102639.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,B17,B17,,1,PRIMARY TARGET,,,,,,,32.0,,,,,,,,,,32.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126227,102641.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,B17,B17,,1,PRIMARY TARGET,,,,,,,144.0,,,,,,,,,,144.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126228,205640.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,GB17,B17,,1,PRIMARY TARGET,6.0,,,,,,18.0,,,,,,,,,,18.0,,,,,,,6.0,6.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126229,205641.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,GB17,B17,,1,PRIMARY TARGET,6.0,,,,,,13.0,,,,,,,,,,13.0,,,,,,,6.0,6.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126230,205643.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,GB17,B17,,1,PRIMARY TARGET,,,,,,,32.0,,,,,,,,,,32.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126231,205645.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,GB17,B17,,1,PRIMARY TARGET,,,,,,,144.0,,,,,,,,,,144.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126232,205803.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,B17,B17,,1,PRIMARY TARGET,6.0,,,,,,18.0,,,,,,,,,,18.0,,,,,,,6.0,6.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126233,205804.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,B17,B17,,1,PRIMARY TARGET,6.0,,,,,,13.0,,,,,,,,,,13.0,,,,,,,6.0,6.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126234,205806.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,B17,B17,,1,PRIMARY TARGET,,,,,,,32.0,,,,,,,,,,32.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126235,205808.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ARROMANCHES,TACTICAL TARGETS,1584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,38,49.32,-0.63,,B17,B17,,1,PRIMARY TARGET,,,,,,,144.0,,,,,,,,,,144.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126236,205648.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,1672.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,35,49.33,-0.58,,GB24,B24,,,,,,,,,,3.0,,,,,,,,,,3.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126237,102644.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,1672.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,35,49.33,-0.58,,B24,B24,,,,,,,,,,3.0,,,,,,,,,,3.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126238,205811.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,1672.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,35,49.33,-0.58,,B24,B24,,,,,,,,,,3.0,,,,,,,,,,3.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126239,102645.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,1672.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,35,49.33,-0.58,,B17,B17,,1,PRIMARY TARGET,3.0,,,,,,5.0,,,,,,,,,,5.0,,,,,,,3.0,3.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126240,102646.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,1672.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,35,49.33,-0.58,,B17,B17,,1,PRIMARY TARGET,5.0,,,,,,15.0,,,,,,,,,,15.0,,,,,,,5.0,5.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126241,102648.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,1672.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,35,49.33,-0.58,,B17,B17,,1,PRIMARY TARGET,17.0,,,,,,32.0,,,,,,,,,,32.0,,,,,,,17.0,17.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126242,205649.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,1672.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,35,49.33,-0.58,,GB17,B17,,1,PRIMARY TARGET,3.0,,,,,,5.0,,,,,,,,,,5.0,,,,,,,3.0,3.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
