Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Callsign,Mission Type,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target ID,Target Country,Target City,Target Type,Target Industry,Target Priority,Target Latitude,Target Longitude,Altitude (Hundreds of Feet),Airborne Aircraft,Attacking Aircraft,Bombing Aircraft,Aircraft Returned,Aircraft Failed,Aircraft Damaged,Aircraft Lost,High Explosives,High Explosives Type,High Explosives Weight (Pounds),High Explosives Weight (Tons),Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight (Pounds),Incendiary Devices Weight (Tons),Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight (Pounds),Fragmentation Devices Weight (Tons),Total Weight (Pounds),Total Weight (Tons),Time Over Target,Bomb Damage Assessment,Source ID
122862,1944-06-04,ETO,USA,8 AF,,B24,,,,,,,34003,FRANCE,PLAGE ST GABRIEL,TROOP CONCENTRATION,TROOP CONCENTRATIONS,1,49.08,-0.25,,2.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205468.0
122863,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,45420,FRANCE,VILLENEUVE,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.08,1.74,,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,102506.0
122864,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,45420,FRANCE,VILLENEUVE,RR JUNCTION,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.08,1.74,,,,,,,,,,,,17.0,,,,,,,,,,17.0,,,166191.0
122865,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,45420,FRANCE,VILLENEUVE,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.08,1.74,,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,205357.0
122866,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,45420,FRANCE,VILLENEUVE,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.08,1.74,,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,205488.0
122867,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,45420,FRANCE,VILLENEUVE,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.08,1.74,,2.0,2.0,2.0,,,,,,,,2.0,,,,,,,,,,2.0,,,205490.0
122868,1944-06-04,ETO,,,,B17,,,,,,,1017,FRANCE,AMBLETEUSE,,V - WEAPON LAUNCHING SITES,1,50.8,1.62,260.0,35.0,35.0,35.0,,,,,,,,105.0,,,,,,,,,,105.0,,,102451.0
122869,1944-06-04,ETO,,,,GB17,,,,,,,1017,FRANCE,AMBLETEUSE,,V - WEAPON LAUNCHING SITES,1,50.8,1.62,260.0,35.0,35.0,35.0,,,,,,,,105.0,,,,,,,,,,105.0,,,205382.0
122870,1944-06-04,ETO,,,,B17,,,,,,,1017,FRANCE,AMBLETEUSE,,V - WEAPON LAUNCHING SITES,1,50.8,1.62,260.0,35.0,35.0,35.0,,,,,,,,105.0,,,,,,,,,,105.0,,,205431.0
122871,1944-06-04,ETO,,,,B17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,256.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,102476.0
122872,1944-06-04,ETO,,,,GB17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,256.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,205402.0
122873,1944-06-04,ETO,,,,B17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,256.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,205455.0
122874,1944-06-04,ETO,,,,B24,,,,,,,5896,FRANCE,BRETIGNY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.62,2.3,250.0,22.0,22.0,22.0,,,,,,,,33.0,,,,20.0,,,,,,53.0,,,102437.0
122875,1944-06-04,ETO,,,,B24,,,,,,,5896,FRANCE,BRETIGNY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.62,2.3,250.0,22.0,22.0,22.0,,,,,,,,33.0,,,,20.0,,,,,,53.0,,,205352.0
122876,1944-06-04,ETO,,,,B24,,,,,,,5896,FRANCE,BRETIGNY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.62,2.3,250.0,22.0,22.0,22.0,,,,,,,,33.0,,,,20.0,,,,,,53.0,,,205500.0
122877,1944-06-04,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,250.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,102472.0
122878,1944-06-04,ETO,,,,GB17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,250.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205397.0
122879,1944-06-04,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,250.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205451.0
122880,1944-06-04,ETO,,,,B17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,250.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,102478.0
122881,1944-06-04,ETO,,,,GB17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,250.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,205404.0
122882,1944-06-04,ETO,,,,B17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,250.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,205457.0
122883,1944-06-04,ETO,,,,B17,,,,,,,24252,FRANCE,LE TOUQUET,,TROOP CONCENTRATIONS,1,50.53,1.6,250.0,33.0,33.0,33.0,,,,,,,,99.0,,,,,,,,,,99.0,,,102485.0
122884,1944-06-04,ETO,,,,GB17,,,,,,,24252,FRANCE,LE TOUQUET,,TROOP CONCENTRATIONS,1,50.53,1.6,250.0,33.0,33.0,33.0,,,,,,,,99.0,,,,,,,,,,99.0,,,205366.0
122885,1944-06-04,ETO,,,,B17,,,,,,,24252,FRANCE,LE TOUQUET,,TROOP CONCENTRATIONS,1,50.53,1.6,250.0,33.0,33.0,33.0,,,,,,,,99.0,,,,,,,,,,99.0,,,205464.0
122886,1944-06-04,ETO,,,,B17,,,,,,,45094,FRANCE,VERSAILLES,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,48.8,2.13,250.0,18.0,18.0,18.0,,,,,,,,54.0,,,,,,,,,,54.0,,,166188.0
122887,1944-06-04,ETO,,,,B17,,,,,,,45094,FRANCE,VERSAILLES,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,48.8,2.13,245.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,166190.0
122888,1944-06-04,ETO,,,,B17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,244.0,35.0,35.0,35.0,,,,,,,,105.0,,,,,,,,,,105.0,,,102477.0
122889,1944-06-04,ETO,,,,GB17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,244.0,35.0,35.0,35.0,,,,,,,,105.0,,,,,,,,,,105.0,,,205403.0
122890,1944-06-04,ETO,,,,B17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,244.0,35.0,35.0,35.0,,,,,,,,105.0,,,,,,,,,,105.0,,,205456.0
122891,1944-06-04,ETO,,,,B17,,,,,,,7420,FRANCE,CAP GRIS NEZ,,V - WEAPON LAUNCHING SITES,1,50.87,1.58,240.0,10.0,10.0,10.0,,,,,,,,30.0,,,,,,,,,,30.0,,,102463.0
122892,1944-06-04,ETO,,,,GB17,,,,,,,7420,FRANCE,CAP GRIS NEZ,,V - WEAPON LAUNCHING SITES,1,50.87,1.58,240.0,10.0,10.0,10.0,,,,,,,,30.0,,,,,,,,,,30.0,,,205388.0
122893,1944-06-04,ETO,,,,B17,,,,,,,7420,FRANCE,CAP GRIS NEZ,,V - WEAPON LAUNCHING SITES,1,50.87,1.58,240.0,10.0,10.0,10.0,,,,,,,,30.0,,,,,,,,,,30.0,,,205442.0
122894,1944-06-04,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,240.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,102465.0
122895,1944-06-04,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,240.0,9.0,9.0,9.0,,,,,,,,27.0,,,,,,,,,,27.0,,,102470.0
122896,1944-06-04,ETO,,,,GB17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,240.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205390.0
122897,1944-06-04,ETO,,,,GB17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,240.0,9.0,9.0,9.0,,,,,,,,27.0,,,,,,,,,,27.0,,,205395.0
122898,1944-06-04,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,240.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205444.0
122899,1944-06-04,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,V - WEAPON LAUNCHING SITES,1,50.67,1.57,240.0,9.0,9.0,9.0,,,,,,,,27.0,,,,,,,,,,27.0,,,205449.0
122900,1944-06-04,ETO,,,,B17,,,,,,,45094,FRANCE,VERSAILLES,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,48.8,2.13,240.0,20.0,20.0,20.0,,,,,,,,60.0,,,,,,,,,,60.0,,,166189.0
123201,1944-06-04,ETO,,,,B17,,,,,,,7420,FRANCE,CAP GRIS NEZ,,V - WEAPON LAUNCHING SITES,1,50.87,1.58,239.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,102464.0
123202,1944-06-04,ETO,,,,GB17,,,,,,,7420,FRANCE,CAP GRIS NEZ,,V - WEAPON LAUNCHING SITES,1,50.87,1.58,239.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,205389.0
123203,1944-06-04,ETO,,,,B17,,,,,,,7420,FRANCE,CAP GRIS NEZ,,V - WEAPON LAUNCHING SITES,1,50.87,1.58,239.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,205443.0
123204,1944-06-04,ETO,,,,B17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,237.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,102480.0
123205,1944-06-04,ETO,,,,GB17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,237.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205399.0
123206,1944-06-04,ETO,,,,B17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,237.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205459.0
123207,1944-06-04,ETO,,,,B17,,,,,,,47511,FRANCE,WISSANT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,50.88,1.67,235.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,102503.0
123208,1944-06-04,ETO,,,,GB17,,,,,,,47511,FRANCE,WISSANT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,50.88,1.67,235.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205364.0
123209,1944-06-04,ETO,,,,B17,,,,,,,47511,FRANCE,WISSANT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,50.88,1.67,235.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205482.0
123210,1944-06-04,ETO,,,,B24,,,,,,,5896,FRANCE,BRETIGNY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.62,2.3,230.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,102434.0
123211,1944-06-04,ETO,,,,B24,,,,,,,5896,FRANCE,BRETIGNY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.62,2.3,230.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,33.0,,33.0,,,102436.0
123212,1944-06-04,ETO,,,,B24,,,,,,,5896,FRANCE,BRETIGNY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.62,2.3,230.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,205349.0
123213,1944-06-04,ETO,,,,B24,,,,,,,5896,FRANCE,BRETIGNY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.62,2.3,230.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,33.0,,33.0,,,205351.0
123214,1944-06-04,ETO,,,,B24,,,,,,,5896,FRANCE,BRETIGNY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.62,2.3,230.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,205497.0
123215,1944-06-04,ETO,,,,B24,,,,,,,5896,FRANCE,BRETIGNY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.62,2.3,230.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,33.0,,33.0,,,205499.0
123216,1944-06-04,ETO,,,,B17,,,,,,,47511,FRANCE,WISSANT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,50.88,1.67,230.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,102501.0
123217,1944-06-04,ETO,,,,GB17,,,,,,,47511,FRANCE,WISSANT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,50.88,1.67,230.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205362.0
123218,1944-06-04,ETO,,,,B17,,,,,,,47511,FRANCE,WISSANT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,50.88,1.67,230.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205480.0
123219,1944-06-04,ETO,,,,B17,,,,,,,47511,FRANCE,WISSANT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,50.88,1.67,228.0,13.0,13.0,13.0,,,,,,,,39.0,,,,,,,,,,39.0,,,102502.0
123220,1944-06-04,ETO,,,,GB17,,,,,,,47511,FRANCE,WISSANT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,50.88,1.67,228.0,13.0,13.0,13.0,,,,,,,,39.0,,,,,,,,,,39.0,,,205363.0
123221,1944-06-04,ETO,,,,B17,,,,,,,47511,FRANCE,WISSANT,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,50.88,1.67,228.0,13.0,13.0,13.0,,,,,,,,39.0,,,,,,,,,,39.0,,,205481.0
123222,1944-06-04,ETO,,,,B24,,,,,,,5896,FRANCE,BRETIGNY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.62,2.3,220.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,27.0,,27.0,,,102435.0
123223,1944-06-04,ETO,,,,B24,,,,,,,5896,FRANCE,BRETIGNY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.62,2.3,220.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,27.0,,27.0,,,205350.0
123224,1944-06-04,ETO,,,,B24,,,,,,,5896,FRANCE,BRETIGNY,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.62,2.3,220.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,27.0,,27.0,,,205498.0
123225,1944-06-04,ETO,,,,GB24,,,,,,,24252,FRANCE,LE TOUQUET,,TROOP CONCENTRATIONS,1,50.53,1.6,220.0,21.0,21.0,21.0,,,,,,,,63.0,,,,,,,,,,63.0,,,205369.0
123226,1944-06-04,ETO,,,,B24,,,,,,,24252,FRANCE,LE TOUQUET,,TROOP CONCENTRATIONS,1,50.53,1.6,220.0,21.0,21.0,21.0,,,,,,,,63.0,,,,,,,,,,63.0,,,102488.0
123227,1944-06-04,ETO,,,,B24,,,,,,,24252,FRANCE,LE TOUQUET,,TROOP CONCENTRATIONS,1,50.53,1.6,220.0,21.0,21.0,21.0,,,,,,,,63.0,,,,,,,,,,63.0,,,205467.0
123228,1944-06-04,ETO,,,,GB17,,,,,,,27056,FRANCE,MASSAY,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,47.15,2.0,215.0,24.0,24.0,24.0,,,,,,,,72.0,,,,,,,,,,72.0,,,102511.0
123229,1944-06-04,ETO,,,,GB17,,,,,,,27056,FRANCE,MASSAY,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,47.15,2.0,215.0,24.0,24.0,24.0,,,,,,,,72.0,,,,,,,,,,72.0,,,166176.0
123230,1944-06-04,ETO,,,,B17,,,,,,,27056,FRANCE,MASSAY,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,47.15,2.0,215.0,24.0,24.0,24.0,,,,,,,,72.0,,,,,,,,,,72.0,,,166181.0
123231,1944-06-04,ETO,,,,GB17,,,,,,,27056,FRANCE,MASSAY,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,47.15,2.0,210.0,36.0,36.0,36.0,,,,,,,,36.0,,,,,,,,,,36.0,,,102513.0
123232,1944-06-04,ETO,,,,GB17,,,,,,,27056,FRANCE,MASSAY,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,47.15,2.0,210.0,36.0,36.0,36.0,,,,,,,,36.0,,,,,,,,,,36.0,,,166178.0
123233,1944-06-04,ETO,,,,B17,,,,,,,27056,FRANCE,MASSAY,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,47.15,2.0,210.0,36.0,36.0,36.0,,,,,,,,36.0,,,,,,,,,,36.0,,,166183.0
123234,1944-06-04,ETO,,,,B17,,,,,,,44696,FRANCE,VAR RIVER,,BRIDGES,1,43.67,7.18,210.0,28.0,28.0,28.0,,,,,,,,79.0,,,,,,,,,,79.0,,,166187.0
123235,1944-06-04,ETO,,,,GB24,,,,,,,7014,FRANCE,CALAIS,,V - WEAPON LAUNCHING SITES,3,50.97,1.87,205.0,14.0,14.0,14.0,,,,,,,,42.0,,,,,,,,,,42.0,,,205384.0
123236,1944-06-04,ETO,,,,B24,,,,,,,7014,FRANCE,CALAIS,,V - WEAPON LAUNCHING SITES,3,50.97,1.87,205.0,14.0,14.0,14.0,,,,,,,,42.0,,,,,,,,,,42.0,,,102459.0
123237,1944-06-04,ETO,,,,B24,,,,,,,7014,FRANCE,CALAIS,,V - WEAPON LAUNCHING SITES,3,50.97,1.87,205.0,14.0,14.0,14.0,,,,,,,,42.0,,,,,,,,,,42.0,,,205438.0
123238,1944-06-04,ETO,,,,B24,,,,,,,38283,FRANCE,SANGATTE,,V - WEAPON LAUNCHING SITES,1,50.93,1.73,205.0,20.0,20.0,20.0,,,,,,,,60.0,,,,,,,,,,60.0,,,102491.0
123239,1944-06-04,ETO,,,,GB24,,,,,,,38283,FRANCE,SANGATTE,,V - WEAPON LAUNCHING SITES,1,50.93,1.73,205.0,20.0,20.0,20.0,,,,,,,,60.0,,,,,,,,,,60.0,,,205406.0
123240,1944-06-04,ETO,,,,B24,,,,,,,38283,FRANCE,SANGATTE,,V - WEAPON LAUNCHING SITES,1,50.93,1.73,205.0,20.0,20.0,20.0,,,,,,,,60.0,,,,,,,,,,60.0,,,205470.0
123241,1944-06-04,ETO,,,,B17,,,,,,,7420,FRANCE,CAP GRIS NEZ,,V - WEAPON LAUNCHING SITES,1,50.87,1.58,200.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,102462.0
123242,1944-06-04,ETO,,,,GB17,,,,,,,7420,FRANCE,CAP GRIS NEZ,,V - WEAPON LAUNCHING SITES,1,50.87,1.58,200.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205387.0
123243,1944-06-04,ETO,,,,B17,,,,,,,7420,FRANCE,CAP GRIS NEZ,,V - WEAPON LAUNCHING SITES,1,50.87,1.58,200.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205441.0
123244,1944-06-04,ETO,,,,GB17,,,,,,,27056,FRANCE,MASSAY,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,47.15,2.0,200.0,36.0,36.0,36.0,,,,,,,,36.0,,,,,,,,,,36.0,,,102512.0
123245,1944-06-04,ETO,,,,GB17,,,,,,,27056,FRANCE,MASSAY,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,47.15,2.0,200.0,36.0,36.0,36.0,,,,,,,,36.0,,,,,,,,,,36.0,,,166177.0
123246,1944-06-04,ETO,,,,B17,,,,,,,27056,FRANCE,MASSAY,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,47.15,2.0,200.0,36.0,36.0,36.0,,,,,,,,36.0,,,,,,,,,,36.0,,,166182.0
123247,1944-06-04,ETO,,,,GB24,,,,,,,38283,FRANCE,SANGATTE,,V - WEAPON LAUNCHING SITES,1,50.93,1.73,196.0,21.0,21.0,21.0,,,,,,,,63.0,,,,,,,,,,63.0,,,205408.0
123248,1944-06-04,ETO,,,,B24,,,,,,,38283,FRANCE,SANGATTE,,V - WEAPON LAUNCHING SITES,1,50.93,1.73,196.0,21.0,21.0,21.0,,,,,,,,63.0,,,,,,,,,,63.0,,,102493.0
123249,1944-06-04,ETO,,,,B24,,,,,,,38283,FRANCE,SANGATTE,,V - WEAPON LAUNCHING SITES,1,50.93,1.73,196.0,21.0,21.0,21.0,,,,,,,,63.0,,,,,,,,,,63.0,,,205472.0
123250,1944-06-04,ETO,,,,B17,,,,,,,1273,FRANCE,ANTHEOR,,BRIDGES,1,43.42,6.03,190.0,28.0,28.0,28.0,,,,,,,,56.0,,,,,,,,,,56.0,,,166185.0
123251,1944-06-04,ETO,,,,B24,,,,,,,2196,FRANCE,AVORD,AIRDROME,AIR FIELDS AND AIRDROMES,1,47.03,2.63,181.0,31.0,31.0,31.0,,,,,,,,34.0,,,,,,,,53.0,,87.0,,,102430.0
123252,1944-06-04,ETO,,,,B24,,,,,,,2196,FRANCE,AVORD,AIRDROME,AIR FIELDS AND AIRDROMES,1,47.03,2.63,181.0,31.0,31.0,31.0,,,,,,,,34.0,,,,,,,,53.0,,87.0,,,205345.0
123253,1944-06-04,ETO,,,,B24,,,,,,,2196,FRANCE,AVORD,AIRDROME,AIR FIELDS AND AIRDROMES,1,47.03,2.63,181.0,31.0,31.0,31.0,,,,,,,,34.0,,,,,,,,53.0,,87.0,,,205493.0
123254,1944-06-04,ETO,,,,B24,,,,,,,2196,FRANCE,AVORD,AIRDROME,AIR FIELDS AND AIRDROMES,1,47.03,2.63,180.0,24.0,24.0,24.0,,,,,,,,72.0,,,,,,,,,,72.0,,,102429.0
123255,1944-06-04,ETO,,,,B24,,,,,,,2196,FRANCE,AVORD,AIRDROME,AIR FIELDS AND AIRDROMES,1,47.03,2.63,180.0,24.0,24.0,24.0,,,,,,,,72.0,,,,,,,,,,72.0,,,205344.0
123256,1944-06-04,ETO,,,,B24,,,,,,,2196,FRANCE,AVORD,AIRDROME,AIR FIELDS AND AIRDROMES,1,47.03,2.63,180.0,24.0,24.0,24.0,,,,,,,,72.0,,,,,,,,,,72.0,,,205492.0
123257,1944-06-04,ETO,,,,B24,,,,,,,36860,FRANCE,ROMORANTIN,AIRDROME,AIR FIELDS AND AIRDROMES,1,47.37,1.73,180.0,22.0,22.0,22.0,,,,,,,,66.0,,,,,,,,,,66.0,,,102442.0
123258,1944-06-04,ETO,,,,B24,,,,,,,36860,FRANCE,ROMORANTIN,AIRDROME,AIR FIELDS AND AIRDROMES,1,47.37,1.73,180.0,22.0,22.0,22.0,,,,,,,,66.0,,,,,,,,,,66.0,,,205354.0
123259,1944-06-04,ETO,,,,B24,,,,,,,36860,FRANCE,ROMORANTIN,AIRDROME,AIR FIELDS AND AIRDROMES,1,47.37,1.73,180.0,22.0,22.0,22.0,,,,,,,,66.0,,,,,,,,,,66.0,,,205485.0
123260,1944-06-04,ETO,,,,B24,,,,,,,36860,FRANCE,ROMORANTIN,AIRDROME,AIR FIELDS AND AIRDROMES,1,47.37,1.73,170.0,26.0,26.0,26.0,,,,,,,,78.0,,,,,,,,,,78.0,,,102444.0
123261,1944-06-04,ETO,,,,B24,,,,,,,36860,FRANCE,ROMORANTIN,AIRDROME,AIR FIELDS AND AIRDROMES,1,47.37,1.73,170.0,26.0,26.0,26.0,,,,,,,,78.0,,,,,,,,,,78.0,,,205356.0
123262,1944-06-04,ETO,,,,B24,,,,,,,36860,FRANCE,ROMORANTIN,AIRDROME,AIR FIELDS AND AIRDROMES,1,47.37,1.73,170.0,26.0,26.0,26.0,,,,,,,,78.0,,,,,,,,,,78.0,,,205487.0
123263,1944-06-04,ETO,,,,B24,,,,,,,5458,FRANCE,BOURGES,AD,AIR FIELDS AND AIRDROMES,1,47.08,2.38,160.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,58.0,,58.0,,,102431.0
123264,1944-06-04,ETO,,,,B24,,,,,,,5458,FRANCE,BOURGES,AD,AIR FIELDS AND AIRDROMES,1,47.08,2.38,160.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,58.0,,58.0,,,205346.0
123265,1944-06-04,ETO,,,,B24,,,,,,,5458,FRANCE,BOURGES,AD,AIR FIELDS AND AIRDROMES,1,47.08,2.38,160.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,58.0,,58.0,,,205494.0
123266,1944-06-04,ETO,,,,B24,,,,,,,27458,FRANCE,MELUN,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.53,2.65,160.0,5.0,5.0,5.0,,,,,,,,7.0,,,,,,,,,,7.0,,,102440.0
123267,1944-06-04,ETO,,,,B24,,,,,,,27458,FRANCE,MELUN,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.53,2.65,160.0,5.0,5.0,5.0,,,,,,,,7.0,,,,,,,,,,7.0,,,205353.0
123268,1944-06-04,ETO,,,,B24,,,,,,,27458,FRANCE,MELUN,AIRDROME,AIR FIELDS AND AIRDROMES,1,48.53,2.65,160.0,5.0,5.0,5.0,,,,,,,,7.0,,,,,,,,,,7.0,,,205484.0
123269,1944-06-04,ETO,,,,B24,,,,,,,32259,FRANCE,ORELLE,,BRIDGES,1,45.5,6.33,160.0,33.0,33.0,33.0,,,,,,,,80.0,,,,,,,,,,80.0,,,166186.0
123270,1944-06-04,ETO,,,,B24,,,,,,,36860,FRANCE,ROMORANTIN,AIRDROME,AIR FIELDS AND AIRDROMES,1,47.37,1.73,150.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,70.0,,70.0,,,102443.0
