,Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target Country,Target City,Target Latitude,Target Longitude,Airborne Aircraft,Bombing Aircraft,High Explosives Type,High Explosives Weight (Tons),Total Weight (Tons)
507,121017,5/16/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,AKYAB AIRFIELD,20.132708,92.872628,2.0,2.0,250 LB GP (GP-M57),1.0,1.0
508,121018,5/16/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,MAGWE AIRFIELD,20.16666667,94.91666667,1.0,1.0,250 LB GP (GP-M57),0.5,0.5
509,121023,5/17/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,KALEWA WAREHOUSES,23.2,94.3,5.0,5.0,250 LB GP (GP-M57),2.5,2.5
510,121024,5/18/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,SITTAUNG AREA BARGES,24.166667,94.583333,3.0,3.0,250 LB GP (GP-M57),1.5,1.5
511,121025,5/18/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,HUDSON,FENNY,INDIA,23.035,91.393611,BURMA,AKYAB HARBOR,20.15,92.9,1.0,1.0,250 LB GP (GP-M57),0.5,0.5
512,121047,5/19/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,AKYAB AIRFIELD,20.132708,92.872628,3.0,3.0,250 LB GP (GP-M57),1.5,1.5
513,121048,5/19/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,HUDSON,FENNY,INDIA,23.035,91.393611,BURMA,AKYAB AIRFIELD,20.132708,92.872628,1.0,1.0,250 LB GP (GP-M57),0.5,0.5
514,121052,5/20/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,"""MAYU RIVER, R/CRAFT""",20.25,92.7667,4.0,4.0,250 LB GP (GP-M57),2.0,2.0
515,121053,5/20/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,CHINDWIN R/CRAFT,23.213333,94.318333,2.0,2.0,250 LB GP (GP-M57),1.0,1.0
516,121056,5/21/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,AKYAB AIRFIELD,20.132708,92.872628,3.0,3.0,250 LB GP (GP-M57),1.5,1.5
517,121065,5/22/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,"""MAYU RIVER, R/CRAFT""",20.25,92.7667,2.0,2.0,250 LB GP (GP-M57),1.0,1.0
518,121066,5/22/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,AKYAB AIRFIELD,20.132708,92.872628,1.0,1.0,250 LB GP (GP-M57),0.5,0.5
519,121071,5/23/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,AKYAB AIRFIELD,20.132708,92.872628,4.0,4.0,250 LB GP (GP-M57),2.0,2.0
520,121072,5/23/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,HUDSON,FENNY,INDIA,23.035,91.393611,BURMA,KYAUPYA BARRACKS (KYAUPYOK),18.616667,95.833333,2.0,2.0,250 LB GP (GP-M57),1.0,1.0
521,121073,5/23/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,CHINDWIN / KALEWA R/CRAFT,23.213333,94.318333,2.0,2.0,250 LB GP (GP-M57),1.0,1.0
522,121076,5/24/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,SITTAUNG R/CRAFT,24.166667,94.583333,1.0,1.0,250 LB GP (GP-M57),0.5,0.5
523,121078,5/25/1942,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,BURMA,MINGALADON/RANGOON,16.907305,96.133222,5.0,5.0,100 LB GP (GP-M30),2.0,2.0
524,121080,5/25/1942,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,BURMA,RANGOON,16.769211,96.158739,5.0,5.0,500 LB GP (GP-M43/M64),3.0,3.0
525,121082,5/25/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,SITTAUNG R/CRAFT,24.166667,94.583333,4.0,4.0,250 LB GP (GP-M57),2.0,2.0
526,121083,5/25/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,KALEWA BARGES,23.2,94.3,3.0,3.0,250 LB GP (GP-M57),1.5,1.5
527,121084,5/25/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,HUDSON,FENNY,INDIA,23.035,91.393611,BURMA,MAYU (N AKYAB) R/CRAFT,20.15,92.9,3.0,3.0,250 LB GP (GP-M57),1.5,1.5
528,121092,5/27/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,AKYAB AIRFIELD,20.132708,92.872628,2.0,2.0,250 LB GP (GP-M57),1.0,1.0
529,121093,5/27/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,HUDSON,FENNY,INDIA,23.035,91.393611,BURMA,MAYU (N AKYAB) R/CRAFT,20.15,92.9,2.0,2.0,250 LB GP (GP-M57),1.0,1.0
530,121094,5/27/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,KALEWA R/CRAFT,23.2,94.3,1.0,1.0,250 LB GP (GP-M57),0.5,0.5
531,121095,5/28/1942,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,BURMA,MINGALADON,16.907305,96.133222,3.0,2.0,100 LB GP (GP-M30),2.0,2.0
532,121100,5/28/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,CHINDWIN R/CRAFT,23.213333,94.318333,1.0,1.0,250 LB GP (GP-M57),0.5,0.5
533,121225,6/3/1944,MTO,USA,12 AF,86 FBG,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,ROME,41.9,12.47,44.0,44.0,500 LB GP (GP-M43/M64),22.0,22.0
534,121401,5/29/1942,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,BURMA,MINGALADON,16.907305,96.133222,4.0,4.0,500 LB GP (GP-M43/M64),8.0,8.0
535,121415,5/29/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,KALEMYO BRIDGE,23.18333333,94.06666667,1.0,1.0,250 LB GP (GP-M57),0.5,0.5
536,121416,5/30/1942,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,BURMA,MYITKYINA,25.383611,97.351667,3.0,3.0,500 LB GP (GP-M43/M64),6.0,6.0
537,121457,5/30/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,CHINDWIN R/CRAFT,23.213333,94.318333,2.0,2.0,250 LB GP (GP-M57),1.0,1.0
538,121468,5/31/1942,CBI,GREAT BRITAIN,RAF,NO. 225 GROUP,BLEN,FENNY,INDIA,23.035,91.393611,BURMA,KALEWA TOWN,23.2,94.3,3.0,3.0,250 LB GP (GP-M57),1.5,1.5
539,121469,6/1/1942,CBI,USA,10 AF,9 BOMB BSQUADRON,B17,DUM DUM/CALCUTTA,INDIA,22.654722,88.446667,BURMA,RANGOON,16.769211,96.158739,5.0,5.0,500 LB GP (GP-M43/M64),3.75,3.75
540,121774,6/3/1942,PTO,USA,7 AF,11 BG (BSTRIKE FORCE V92),B17,MIDWAY,USA,28.21105,-177.328611,JAPAN,NAVY,27.171933,173.413618,3.0,3.0,600 LB GP (GP-M32),3.6,3.6
